booking_id,passenger_id,flight_id,booking_date,travel_date,fare_class,fare_amount,tax_amount,booking_status,miles_earned
9037411,700996,41893,2025-12-09,2026-01-29,Economy,8974.0,1526.88,Confirmed,1794
9037412,700037,41300,2025-01-21,2025-02-16,Economy,7260.0,1321.2,Confirmed,1452
9037413,700342,40171,2025-07-21,2025-08-31,Business,44156.0,5748.72,NoShow,8831
9037414,700767,41417,2025-11-16,2025-11-27,Premium Economy,12443.0,1943.16,Confirmed,2488
9037415,701114,41145,2025-05-07,2025-06-27,Economy,6104.0,1182.48,Confirmed,1220
9037416,700465,41958,2025-02-14,2025-03-20,Economy,5416.0,1099.92,Confirmed,1083
9037417,701398,40338,2024-12-05,2025-01-27,Business,38734.0,5098.08,Confirmed,7746
9037418,700405,41668,2025-06-22,2025-07-24,Economy,7337.0,1330.44,Cancelled,1467
9037419,700043,41679,2025-03-05,2025-04-15,Economy,9443.0,1583.16,Cancelled,1888
9037420,700016,40645,2025-06-02,2025-06-18,Economy,6997.0,1289.64,Confirmed,1399
9037421,700452,41171,2025-12-28,2026-01-15,Premium Economy,13161.0,2029.32,Confirmed,2632
9037422,700077,41970,2025-07-27,2025-08-15,Economy,8822.0,1508.64,Confirmed,1764
9037423,700218,40781,2025-02-01,2025-03-02,Economy,7553.0,1356.36,Confirmed,1510
9037424,701278,41560,2025-09-12,2025-10-27,Business,42346.0,5531.52,Confirmed,8469
9037425,700377,40478,2025-12-23,2026-02-10,Economy,7941.0,1402.92,Confirmed,1588
9037426,700032,41505,2025-04-17,2025-05-11,Premium Economy,11654.0,1848.48,Confirmed,2330
9037427,700243,41492,2025-05-18,2025-05-21,Economy,7936.0,1402.32,Confirmed,1587
9037428,701044,41642,2025-12-10,2026-01-20,Business,45481.0,5907.72,Cancelled,9096
9037429,700114,40661,2025-12-15,2026-01-03,Premium Economy,10279.0,1683.48,Confirmed,2055
9037430,700997,40883,2024-11-23,2025-01-08,Business,40813.0,5347.56,Confirmed,8162
9037431,700115,40765,2025-11-15,2026-01-06,Economy,4422.0,980.64,Confirmed,884
9037432,700092,40026,2025-03-22,2025-05-04,Business,56422.0,7220.64,Confirmed,11284
9037433,701038,41637,2025-12-23,2026-02-09,Economy,4766.0,1021.92,Cancelled,953
9037434,700733,41305,2025-11-16,2026-01-11,Premium Economy,12738.0,1978.56,Confirmed,2547
9037435,700421,40370,2025-03-27,2025-05-06,Economy,9824.0,1628.88,Confirmed,1964
9037436,700078,41981,2024-11-19,2025-01-07,First,133769.0,16502.28,Confirmed,26753
9037437,700571,40472,2025-03-20,2025-04-29,Economy,6726.0,1257.12,Confirmed,1345
9037438,701065,41305,2025-12-25,2026-01-11,Economy,5836.0,1150.32,Confirmed,1167
9037439,701280,40254,2025-07-15,2025-07-18,Economy,4544.0,995.28,Confirmed,908
9037440,700881,41831,2025-05-24,2025-05-30,Economy,5594.0,1121.28,Confirmed,1118
9037441,700533,40101,2026-01-01,2026-01-18,Economy,6502.0,1230.24,Confirmed,1300
9037442,700007,41662,2025-01-12,2025-02-17,Economy,14706.0,2214.72,Confirmed,2941
9037443,700952,40106,2025-02-24,2025-04-04,Economy,9801.0,1626.12,Confirmed,1960
9037444,700164,40731,2025-08-07,2025-08-18,Economy,9161.0,1549.32,Confirmed,1832
9037445,700005,41744,2026-01-25,2026-03-05,Economy,5794.0,1145.28,Confirmed,1158
9037446,700840,41507,2025-01-02,2025-02-12,Economy,8977.0,1527.24,Confirmed,1795
9037447,701062,41433,2025-01-03,2025-02-25,Economy,6996.0,1289.52,NoShow,1399
9037448,700396,41739,2026-01-28,2026-03-25,Economy,6449.0,1223.88,Confirmed,1289
9037449,700094,40095,2025-04-09,2025-06-04,Economy,6618.0,1244.16,Confirmed,1323
9037450,701260,41441,2025-07-06,2025-08-12,Economy,4849.0,1031.88,Confirmed,969
9037451,700122,40631,2025-10-10,2025-11-07,Economy,6297.0,1205.64,NoShow,1259
9037452,700069,40631,2025-10-16,2025-11-07,Premium Economy,17495.0,2549.4,Confirmed,3499
9037453,700484,40270,2025-01-26,2025-03-20,Economy,9279.0,1563.48,Confirmed,1855
9037454,700095,41458,2024-11-20,2025-01-18,Economy,6502.0,1230.24,Confirmed,1300
9037455,700836,40848,2025-06-05,2025-06-10,Business,36296.0,4805.52,Confirmed,7259
9037456,700122,40132,2026-01-01,2026-02-20,Economy,5369.0,1094.28,Confirmed,1073
9037457,700141,41430,2026-02-08,2026-03-04,Economy,6439.0,1222.68,Confirmed,1287
9037458,701277,40733,2025-12-15,2026-02-09,Economy,4684.0,1012.08,Confirmed,936
9037459,700398,41996,2025-05-06,2025-06-05,Premium Economy,13882.0,2115.84,NoShow,2776
9037460,700134,41501,2025-05-07,2025-06-18,Economy,5360.0,1093.2,Confirmed,1072
9037461,700917,40919,2025-01-27,2025-02-17,Economy,4976.0,1047.12,Confirmed,995
9037462,700017,41492,2025-05-20,2025-05-21,Economy,6420.0,1220.4,Confirmed,1284
9037463,701328,40933,2025-05-20,2025-07-12,Economy,4834.0,1030.08,Confirmed,966
9037464,700093,41132,2025-12-07,2026-02-05,Business,51394.0,6617.28,Confirmed,10278
9037465,700573,40440,2025-07-12,2025-07-20,Economy,7320.0,1328.4,Confirmed,1464
9037466,700051,40492,2025-12-21,2026-01-20,Business,44668.0,5810.16,Confirmed,8933
9037467,700704,40065,2025-09-24,2025-11-19,Economy,4491.0,988.92,Confirmed,898
9037468,700278,41320,2025-04-19,2025-05-26,Premium Economy,13220.0,2036.4,Confirmed,2644
9037469,701478,41870,2025-05-12,2025-06-17,Economy,4935.0,1042.2,Confirmed,987
9037470,700845,41130,2026-01-24,2026-02-15,Economy,5274.0,1082.88,Confirmed,1054
9037471,700084,41702,2025-03-02,2025-03-24,Economy,6384.0,1216.08,Confirmed,1276
9037472,701234,41545,2025-12-17,2026-01-24,Economy,5243.0,1079.16,Confirmed,1048
9037473,700003,40646,2025-12-25,2026-02-03,Economy,4759.0,1021.08,Cancelled,951
9037474,701379,41775,2025-05-28,2025-06-01,Business,54965.0,7045.8,Confirmed,10993
9037475,701383,40313,2024-12-30,2025-02-03,Business,40779.0,5343.48,Confirmed,8155
9037476,700136,40861,2025-04-09,2025-04-25,Economy,5419.0,1100.28,Confirmed,1083
9037477,701167,40042,2026-03-04,2026-03-29,Business,59972.0,7646.64,Confirmed,11994
9037478,701361,40186,2025-02-07,2025-03-03,Economy,4962.0,1045.44,Confirmed,992
9037479,700187,41683,2025-08-28,2025-10-04,Economy,6394.0,1217.28,Confirmed,1278
9037480,700811,41280,2025-10-28,2025-11-20,Business,42479.0,5547.48,Cancelled,8495
9037481,700036,41076,2025-05-02,2025-06-20,Economy,10158.0,1668.96,Confirmed,2031
9037482,701028,40406,2026-01-30,2026-02-05,Economy,7636.0,1366.32,Confirmed,1527
9037483,700124,40819,2025-12-08,2026-01-16,Premium Economy,15382.0,2295.84,Confirmed,3076
9037484,700129,41060,2025-05-08,2025-06-09,Economy,5952.0,1164.24,Confirmed,1190
9037485,701311,41080,2025-08-10,2025-09-22,Economy,5673.0,1130.76,Confirmed,1134
9037486,700140,40298,2025-09-16,2025-11-08,Economy,5193.0,1073.16,Confirmed,1038
9037487,700125,41047,2025-08-22,2025-08-27,Economy,5984.0,1168.08,Confirmed,1196
9037488,700111,41669,2026-01-30,2026-03-05,Economy,5634.0,1126.08,Confirmed,1126
9037489,701020,41711,2025-02-05,2025-02-18,Economy,6605.0,1242.6,Confirmed,1321
9037490,701080,40557,2025-11-05,2025-11-23,Premium Economy,13196.0,2033.52,Confirmed,2639
9037491,700086,41348,2025-03-25,2025-03-26,Economy,5533.0,1113.96,Confirmed,1106
9037492,700114,41300,2025-02-11,2025-02-16,Economy,6642.0,1247.04,Confirmed,1328
9037493,700008,41816,2025-02-18,2025-04-04,Premium Economy,10664.0,1729.68,Confirmed,2132
9037494,700062,41994,2025-07-17,2025-07-20,Economy,5442.0,1103.04,Confirmed,1088
9037495,701497,41125,2025-01-10,2025-01-18,Economy,8833.0,1509.96,Confirmed,1766
9037496,700059,41712,2025-01-21,2025-03-03,Economy,6682.0,1251.84,Confirmed,1336
9037497,700041,40345,2025-10-20,2025-10-31,Economy,5790.0,1144.8,Confirmed,1158
9037498,700104,41905,2025-07-09,2025-07-27,Economy,5049.0,1055.88,Confirmed,1009
9037499,700130,41393,2026-01-21,2026-03-05,Economy,10798.0,1745.76,Confirmed,2159
9037500,701185,40173,2025-04-30,2025-05-28,Economy,6726.0,1257.12,Confirmed,1345
9037501,700871,41040,2025-06-17,2025-07-13,Economy,5467.0,1106.04,Confirmed,1093
9037502,701224,40370,2025-05-03,2025-05-06,Economy,7684.0,1372.08,Confirmed,1536
9037503,700540,40992,2025-11-02,2025-12-22,Economy,6858.0,1272.96,Confirmed,1371
9037504,701095,41522,2025-11-11,2025-12-16,Economy,4926.0,1041.12,Confirmed,985
9037505,701277,40318,2024-12-13,2025-01-02,Economy,6950.0,1284.0,Confirmed,1390
9037506,700140,41085,2026-02-15,2026-03-27,Business,48191.0,6232.92,Confirmed,9638
9037507,700143,41500,2026-02-13,2026-02-28,Economy,6572.0,1238.64,Confirmed,1314
9037508,700109,41513,2025-10-27,2025-11-07,Economy,6412.0,1219.44,Confirmed,1282
9037509,701456,41177,2026-03-09,2026-03-18,Economy,5848.0,1151.76,Confirmed,1169
9037510,700507,40370,2025-04-15,2025-05-06,Economy,4734.0,1018.08,Cancelled,946
9037511,701214,41869,2025-12-17,2026-02-10,Economy,5466.0,1105.92,Confirmed,1093
9037512,700567,40347,2025-07-14,2025-08-16,Economy,6082.0,1179.84,Confirmed,1216
9037513,701485,41486,2025-10-10,2025-11-23,Economy,6351.0,1212.12,Confirmed,1270
9037514,700029,41721,2025-04-21,2025-04-26,Premium Economy,12444.0,1943.28,Confirmed,2488
9037515,700013,41755,2025-11-15,2025-12-11,Economy,8657.0,1488.84,Cancelled,1731
9037516,700141,41782,2025-11-20,2025-12-08,Economy,9470.0,1586.4,Confirmed,1894
9037517,701432,41813,2025-04-28,2025-06-19,Business,46058.0,5976.96,Confirmed,9211
9037518,700093,41447,2025-12-09,2026-01-26,Business,50435.0,6502.2,Confirmed,10087
9037519,700163,40966,2025-02-05,2025-03-03,Business,37476.0,4947.12,Confirmed,7495
9037520,700093,41254,2025-05-05,2025-06-10,Economy,5396.0,1097.52,Confirmed,1079
9037521,700828,41488,2026-01-11,2026-03-05,First,116604.0,14442.48,Confirmed,23320
9037522,700032,41351,2025-04-05,2025-04-13,Economy,6278.0,1203.36,Confirmed,1255
9037523,700421,40415,2025-07-18,2025-09-13,Business,44277.0,5763.24,Confirmed,8855
9037524,701338,40328,2024-12-04,2025-01-15,Economy,5068.0,1058.16,Cancelled,1013
9037525,700624,41913,2025-05-21,2025-06-03,Business,29900.0,4038.0,Confirmed,5980
9037526,700641,41134,2025-06-09,2025-06-19,Economy,5916.0,1159.92,Confirmed,1183
9037527,700246,40462,2026-01-28,2026-03-05,Economy,5534.0,1114.08,Confirmed,1106
9037528,700235,41373,2026-03-03,2026-03-07,Premium Economy,13777.0,2103.24,Confirmed,2755
9037529,700038,40995,2026-01-23,2026-02-21,Economy,6629.0,1245.48,Confirmed,1325
9037530,700235,41313,2025-09-25,2025-11-06,Business,37155.0,4908.6,Confirmed,7431
9037531,700109,41363,2025-10-24,2025-12-09,Economy,5652.0,1128.24,NoShow,1130
9037532,700567,40849,2025-04-17,2025-05-24,Premium Economy,13575.0,2079.0,Confirmed,2715
9037533,700561,41419,2024-12-31,2025-02-16,Economy,10536.0,1714.32,NoShow,2107
9037534,700117,41964,2025-02-17,2025-04-06,Premium Economy,9134.0,1546.08,Cancelled,1826
9037535,700064,40891,2025-12-24,2026-02-21,First,123168.0,15230.16,Confirmed,24633
9037536,701428,41523,2025-06-21,2025-08-03,Economy,4221.0,956.52,Confirmed,844
9037537,701335,40850,2024-12-12,2025-02-06,Economy,5158.0,1068.96,Confirmed,1031
9037538,700179,41934,2025-08-29,2025-10-28,Economy,4908.0,1038.96,Confirmed,981
9037539,701225,40174,2025-07-05,2025-08-13,Premium Economy,11354.0,1812.48,Confirmed,2270
9037540,700852,40705,2025-04-04,2025-04-12,Economy,5544.0,1115.28,Cancelled,1108
9037541,700710,41459,2025-06-28,2025-07-23,Business,36214.0,4795.68,Cancelled,7242
9037542,700630,41778,2025-02-24,2025-03-16,Economy,5056.0,1056.72,Confirmed,1011
9037543,700368,41840,2025-09-03,2025-09-27,Business,36345.0,4811.4,Confirmed,7269
9037544,700021,41922,2025-11-10,2025-12-13,Economy,5920.0,1160.4,Confirmed,1184
9037545,700077,41067,2025-07-28,2025-08-28,Economy,8005.0,1410.6,Confirmed,1601
9037546,700018,40577,2025-02-05,2025-02-14,Economy,6066.0,1177.92,Confirmed,1213
9037547,700031,41294,2025-01-20,2025-01-28,Economy,5478.0,1107.36,Confirmed,1095
9037548,700067,41737,2025-12-31,2026-02-25,Economy,9046.0,1535.52,Confirmed,1809
9037549,700594,41414,2025-05-11,2025-06-28,Economy,6752.0,1260.24,Confirmed,1350
9037550,700143,40722,2026-01-10,2026-01-16,Premium Economy,12179.0,1911.48,Confirmed,2435
9037551,701283,40412,2025-06-19,2025-08-08,Business,31925.0,4281.0,Confirmed,6385
9037552,701132,41876,2025-02-14,2025-04-05,Economy,6866.0,1273.92,Confirmed,1373
9037553,700178,41201,2025-01-19,2025-02-28,Premium Economy,15187.0,2272.44,Confirmed,3037
9037554,700298,41102,2025-02-27,2025-03-23,Economy,9231.0,1557.72,Confirmed,1846
9037555,700089,40068,2025-09-13,2025-09-22,First,116775.0,14463.0,Confirmed,23355
9037556,700288,41434,2025-09-24,2025-10-31,Economy,5606.0,1122.72,Confirmed,1121
9037557,700111,40299,2025-07-23,2025-07-31,Business,34652.0,4608.24,Confirmed,6930
9037558,701470,40522,2025-11-19,2025-11-20,Business,35487.0,4708.44,Cancelled,7097
9037559,700840,41663,2025-01-31,2025-03-04,Economy,7688.0,1372.56,Confirmed,1537
9037560,700012,40449,2025-08-11,2025-09-17,Economy,7658.0,1368.96,Confirmed,1531
9037561,700110,40265,2025-09-28,2025-10-29,Economy,4975.0,1047.0,Confirmed,995
9037562,700421,40643,2025-04-14,2025-05-07,Business,36920.0,4880.4,Confirmed,7384
9037563,700564,40251,2025-09-15,2025-09-16,Premium Economy,15101.0,2262.12,Confirmed,3020
9037564,700057,41595,2025-12-01,2026-01-25,Premium Economy,12482.0,1947.84,Confirmed,2496
9037565,700214,41246,2024-12-30,2025-01-04,Premium Economy,10012.0,1651.44,Confirmed,2002
9037566,701175,40854,2026-01-14,2026-03-15,Premium Economy,15257.0,2280.84,Cancelled,3051
9037567,700045,40256,2025-10-12,2025-11-27,Economy,4984.0,1048.08,Confirmed,996
9037568,700074,40105,2024-12-15,2025-01-28,Economy,7193.0,1313.16,Confirmed,1438
9037569,700075,40355,2025-03-14,2025-04-13,Economy,4411.0,979.32,Confirmed,882
9037570,700060,41049,2025-08-10,2025-09-07,Economy,9345.0,1571.4,Cancelled,1869
9037571,700125,40985,2025-02-02,2025-03-12,Economy,6565.0,1237.8,Confirmed,1313
9037572,700411,40655,2025-12-17,2026-01-01,Economy,6627.0,1245.24,Confirmed,1325
9037573,700070,40722,2025-12-28,2026-01-16,Economy,6664.0,1249.68,Confirmed,1332
9037574,700033,41345,2025-12-06,2025-12-17,Economy,6400.0,1218.0,Confirmed,1280
9037575,701307,40916,2025-02-07,2025-02-20,Premium Economy,13071.0,2018.52,Confirmed,2614
9037576,700875,41610,2024-12-09,2025-01-29,Economy,4315.0,967.8,Cancelled,863
9037577,700158,40584,2025-08-29,2025-10-03,Economy,5777.0,1143.24,Confirmed,1155
9037578,700075,41233,2025-02-04,2025-03-17,Economy,6601.0,1242.12,Confirmed,1320
9037579,700497,41727,2025-10-15,2025-11-01,Economy,3899.0,917.88,Confirmed,779
9037580,700079,40739,2025-05-12,2025-05-20,Economy,4830.0,1029.6,Confirmed,966
9037581,701390,41290,2024-11-25,2025-01-15,Premium Economy,12328.0,1929.36,Confirmed,2465
9037582,700148,40424,2025-11-14,2025-12-12,Economy,5588.0,1120.56,Confirmed,1117
9037583,700117,40908,2025-10-26,2025-12-11,Business,39997.0,5249.64,Confirmed,7999
9037584,700951,41343,2025-08-07,2025-09-25,Economy,6134.0,1186.08,Confirmed,1226
9037585,700885,41396,2025-01-05,2025-02-03,Premium Economy,13766.0,2101.92,Confirmed,2753
9037586,700296,40393,2025-08-14,2025-09-23,Economy,5207.0,1074.84,Confirmed,1041
9037587,700088,40622,2026-02-12,2026-03-18,Business,44500.0,5790.0,Confirmed,8900
9037588,700355,40742,2025-04-18,2025-05-13,Economy,6462.0,1225.44,Confirmed,1292
9037589,700503,41560,2025-10-19,2025-10-27,Economy,5493.0,1109.16,Confirmed,1098
9037590,700102,40419,2025-01-20,2025-03-13,Economy,5237.0,1078.44,Confirmed,1047
9037591,700129,40802,2026-02-09,2026-03-04,Economy,4851.0,1032.12,Cancelled,970
9037592,700622,40098,2025-03-01,2025-03-09,Economy,6478.0,1227.36,Confirmed,1295
9037593,700109,41728,2025-01-23,2025-03-13,Economy,4756.0,1020.72,Confirmed,951
9037594,701005,41635,2024-12-20,2025-01-31,Economy,6533.0,1233.96,Confirmed,1306
9037595,700017,40272,2025-11-30,2026-01-01,Economy,6096.0,1181.52,Confirmed,1219
9037596,701176,41393,2026-01-16,2026-03-05,Premium Economy,13715.0,2095.8,Confirmed,2743
9037597,701248,41066,2025-08-08,2025-08-15,Economy,4866.0,1033.92,Confirmed,973
9037598,700370,40383,2025-12-11,2026-02-09,Economy,7531.0,1353.72,Confirmed,1506
9037599,701017,41708,2025-07-25,2025-08-22,Economy,7478.0,1347.36,Confirmed,1495
9037600,700518,40995,2026-01-05,2026-02-21,Economy,5667.0,1130.04,Confirmed,1133
9037601,700469,40012,2026-02-20,2026-03-07,Economy,5720.0,1136.4,Confirmed,1144
9037602,700747,41793,2026-01-08,2026-02-12,Economy,9226.0,1557.12,Confirmed,1845
9037603,700111,41236,2025-12-17,2026-01-16,Premium Economy,11824.0,1868.88,Confirmed,2364
9037604,700030,40528,2025-04-30,2025-05-10,Economy,6531.0,1233.72,Cancelled,1306
9037605,700473,40569,2025-05-25,2025-06-17,Economy,8821.0,1508.52,Confirmed,1764
9037606,701415,41112,2025-01-07,2025-02-04,Economy,6270.0,1202.4,Confirmed,1254
9037607,700062,40363,2026-01-11,2026-02-18,First,123686.0,15292.32,Confirmed,24737
9037608,700167,40284,2025-12-23,2026-02-05,Economy,5764.0,1141.68,Confirmed,1152
9037609,700011,40616,2025-10-04,2025-11-27,Economy,6681.0,1251.72,Confirmed,1336
9037610,701485,40654,2025-01-30,2025-03-07,Economy,7220.0,1316.4,Confirmed,1444
9037611,701259,40153,2025-05-07,2025-06-05,Economy,4254.0,960.48,Confirmed,850
9037612,700234,40060,2026-02-06,2026-03-07,Economy,6954.0,1284.48,Confirmed,1390
9037613,700598,40170,2025-10-10,2025-10-11,Economy,6781.0,1263.72,Cancelled,1356
9037614,701284,40679,2025-04-10,2025-06-06,Economy,7209.0,1315.08,Confirmed,1441
9037615,701341,41956,2025-01-20,2025-02-28,Economy,6060.0,1177.2,Confirmed,1212
9037616,700055,41320,2025-04-18,2025-05-26,Economy,9009.0,1531.08,NoShow,1801
9037617,700058,40309,2025-02-20,2025-04-18,Economy,6519.0,1232.28,Confirmed,1303
9037618,700081,41981,2025-01-02,2025-01-07,First,128852.0,15912.24,Confirmed,25770
9037619,701419,40441,2025-02-28,2025-04-02,Business,38132.0,5025.84,Confirmed,7626
9037620,700023,40299,2025-07-09,2025-07-31,Economy,5378.0,1095.36,Confirmed,1075
9037621,700671,41728,2025-02-02,2025-03-13,Economy,4299.0,965.88,Confirmed,859
9037622,700124,40216,2025-09-14,2025-09-24,Business,52101.0,6702.12,Confirmed,10420
9037623,701382,41034,2025-04-16,2025-06-04,Economy,6493.0,1229.16,Confirmed,1298
9037624,701316,40964,2025-05-16,2025-06-12,Premium Economy,12851.0,1992.12,NoShow,2570
9037625,700059,41434,2025-09-02,2025-10-31,Economy,5893.0,1157.16,Confirmed,1178
9037626,700110,41246,2024-12-20,2025-01-04,Economy,5516.0,1111.92,Confirmed,1103
9037627,700073,41670,2025-04-22,2025-04-28,Economy,10828.0,1749.36,Confirmed,2165
9037628,700045,40338,2024-12-21,2025-01-27,Economy,12724.0,1976.88,Confirmed,2544
9037629,700755,40770,2026-02-02,2026-03-13,Economy,6822.0,1268.64,Confirmed,1364
9037630,700151,40676,2026-01-24,2026-03-02,Business,43915.0,5719.8,Confirmed,8783
9037631,701213,40339,2025-09-28,2025-11-13,Economy,5791.0,1144.92,Confirmed,1158
9037632,701320,40858,2025-11-28,2026-01-15,Economy,7972.0,1406.64,Confirmed,1594
9037633,700764,40312,2025-10-21,2025-12-11,Business,40707.0,5334.84,Confirmed,8141
9037634,700582,41544,2025-07-02,2025-08-08,Economy,7745.0,1379.4,Confirmed,1549
9037635,700124,40965,2026-02-05,2026-02-15,Business,54191.0,6952.92,Confirmed,10838
9037636,700134,41352,2025-05-11,2025-06-19,Economy,7060.0,1297.2,Confirmed,1412
9037637,701345,40187,2025-05-05,2025-06-24,Economy,3783.0,903.96,Confirmed,756
9037638,700075,40660,2025-08-17,2025-09-15,Economy,7115.0,1303.8,Cancelled,1423
9037639,701004,41227,2025-08-20,2025-10-14,Economy,6197.0,1193.64,Confirmed,1239
9037640,700250,40580,2025-05-21,2025-06-09,Premium Economy,17738.0,2578.56,Confirmed,3547
9037641,700477,41329,2026-01-10,2026-01-25,Economy,5315.0,1087.8,Confirmed,1063
9037642,700796,40846,2026-01-20,2026-02-17,Economy,5325.0,1089.0,Confirmed,1065
9037643,700031,40802,2026-02-08,2026-03-04,Business,38763.0,5101.56,Confirmed,7752
9037644,701317,40512,2025-03-10,2025-03-11,Economy,7466.0,1345.92,Confirmed,1493
9037645,700301,41374,2025-12-20,2025-12-22,Economy,5053.0,1056.36,Confirmed,1010
9037646,701214,41059,2025-06-29,2025-07-24,Economy,4331.0,969.72,Confirmed,866
9037647,700144,41128,2025-03-18,2025-04-08,Business,38980.0,5127.6,Confirmed,7796
9037648,701240,40070,2025-06-27,2025-08-20,Economy,5136.0,1066.32,Confirmed,1027
9037649,700217,41699,2025-08-31,2025-10-24,Economy,6293.0,1205.16,Confirmed,1258
9037650,701411,41359,2025-02-22,2025-03-20,Premium Economy,13146.0,2027.52,Confirmed,2629
9037651,700456,41076,2025-05-28,2025-06-20,Economy,4957.0,1044.84,Confirmed,991
9037652,700743,40413,2025-08-16,2025-08-19,Economy,5096.0,1061.52,Confirmed,1019
9037653,700238,40217,2025-08-28,2025-09-19,First,137573.0,16958.76,Confirmed,27514
9037654,700692,40191,2025-10-31,2025-11-09,Economy,8091.0,1420.92,Confirmed,1618
9037655,700250,41061,2025-12-26,2026-02-16,Economy,5006.0,1050.72,Confirmed,1001
9037656,700725,41278,2025-11-04,2025-11-09,Premium Economy,16230.0,2397.6,Confirmed,3246
9037657,700393,41438,2025-08-17,2025-08-23,Economy,6466.0,1225.92,Confirmed,1293
9037658,700036,40833,2025-05-31,2025-06-11,Economy,6359.0,1213.08,Confirmed,1271
9037659,701448,41613,2026-01-03,2026-03-03,Economy,6139.0,1186.68,Confirmed,1227
9037660,700752,40025,2025-09-19,2025-09-25,Economy,5631.0,1125.72,Confirmed,1126
9037661,700695,41475,2025-11-30,2026-01-28,Economy,5869.0,1154.28,Confirmed,1173
9037662,700130,40410,2026-01-12,2026-01-23,Economy,7397.0,1337.64,Confirmed,1479
